"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
8.206913999E1,3.054236295E-4,-3.054236295E-4,9.162708884E-4,1.012975581E-3
8.207155437E1,9.162708884E-4,3.054236295E-4,-9.162708884E-4,1.331310736E-3
8.207396879E1,-3.054236295E-4,-9.162708884E-4,-9.162708884E-4,1.331310736E-3
8.207638322E1,-3.054236295E-4,1.527118147E-3,-3.054236295E-4,1.587027732E-3
8.207879759E1,-3.054236295E-4,-3.054236295E-4,9.162708884E-4,1.012975581E-3
8.208121202E1,-9.162708884E-4,-3.054236295E-4,-3.054236295E-4,1.012975581E-3
8.208362645E1,-1.527118147E-3,-3.054236295E-4,9.162708884E-4,1.806910560E-3
8.208604088E1,9.162708884E-4,-1.527118147E-3,-3.054236295E-4,1.806910560E-3
8.208845525E1,3.054236295E-4,9.162708884E-4,3.054236295E-4,1.012975581E-3
8.209086968E1,3.054236295E-4,-3.054236295E-4,-9.162708884E-4,1.012975581E-3
8.209328411E1,3.054236295E-4,-3.054236295E-4,3.054236295E-4,5.290092441E-4
8.209569848E1,9.162708884E-4,-3.054236295E-4,-9.162708884E-4,1.331310736E-3
8.209811291E1,3.054236295E-4,-1.527118147E-3,-3.054236295E-4,1.587027732E-3
8.210052733E1,-1.527118147E-3,-9.162708884E-4,-3.054236295E-4,1.806910560E-3
8.210294171E1,-3.054236295E-4,3.054236295E-4,-3.054236295E-4,5.290092441E-4
8.210535614E1,9.162708884E-4,-3.054236295E-4,-9.162708884E-4,1.331310736E-3
8.210777056E1,-9.162708884E-4,3.054236295E-4,-3.054236295E-4,1.012975581E-3
8.211018499E1,1.527118147E-3,2.214321401E-3,9.162708884E-4,2.841630068E-3
8.211259937E1,3.054236295E-4,2.214321401E-3,-3.054236295E-4,2.256055508E-3
8.211501379E1,-9.162708884E-4,-2.290677221E-4,3.054236295E-4,9.926267958E-4
8.211742822E1,3.054236295E-4,3.817795368E-4,-9.162708884E-4,1.038552622E-3
8.211984259E1,1.603474026E-3,9.926267667E-4,9.162708884E-4,2.096661439E-3
8.212225702E1,-3.054236295E-4,3.817795368E-4,-3.054236295E-4,5.764744588E-4
8.212467145E1,-3.054236295E-4,3.817795368E-4,3.054236295E-4,5.764744588E-4
8.212708588E1,-3.054236295E-4,3.817795368E-4,3.054236295E-4,5.764744588E-4
8.212950025E1,9.162708884E-4,1.603474026E-3,-3.054236295E-4,1.871888054E-3
8.213191468E1,3.054236295E-4,-2.290677221E-4,-9.162708884E-4,9.926267958E-4
8.213432910E1,3.054236295E-4,-2.061609412E-3,-3.054236295E-4,2.106371419E-3
8.213674348E1,-3.054236295E-4,-1.450762269E-3,9.162708884E-4,1.742856017E-3
8.213915791E1,-1.527118147E-3,-8.399150101E-4,-3.054236295E-4,1.769415342E-3
8.214157233E1,-3.054236295E-4,3.817795368E-4,1.527118147E-3,1.603474055E-3
8.214398676E1,3.054236295E-4,3.817795368E-4,9.162708884E-4,1.038552622E-3
8.214640114E1,1.603474026E-3,9.926267667E-4,1.527118147E-3,2.426628666E-3
8.214881556E1,-3.054236295E-4,-2.290677221E-4,-1.527118147E-3,1.574117356E-3
8.215122999E1,-3.054236295E-4,-2.290677221E-4,3.054236295E-4,4.889163611E-4
8.215364436E1,1.603474026E-3,3.817795368E-4,3.054236295E-4,1.676355618E-3
8.215605879E1,-9.162708884E-4,3.817795368E-4,3.054236295E-4,1.038552622E-3
8.215847322E1,-9.162708884E-4,9.926267667E-4,-9.162708884E-4,1.632302846E-3
8.216088765E1,-3.054236295E-4,3.817795368E-4,3.054236295E-4,5.764744588E-4
8.216330202E1,9.162708884E-4,9.926267667E-4,-3.054236295E-4,1.384970697E-3
8.216571645E1,9.162708884E-4,-8.399150101E-4,3.054236295E-4,1.279958264E-3
8.216813088E1,-3.054236295E-4,-1.450762269E-3,-9.162708884E-4,1.742856017E-3
8.217054525E1,-3.054236295E-4,9.926267667E-4,-3.054236295E-4,1.082531794E-3
8.217295968E1,-9.162708884E-4,-8.399150101E-4,3.054236295E-4,1.279958264E-3
8.217537410E1,-1.527118147E-3,-8.399150101E-4,9.162708884E-4,1.969035145E-3
8.217778853E1,-9.162708884E-4,-8.399150101E-4,-3.054236295E-4,1.279958264E-3
8.218020291E1,-9.162708884E-4,3.817795368E-4,-1.527118147E-3,1.821372502E-3
8.218261733E1,-9.162708884E-4,9.926267667E-4,-3.054236295E-4,1.384970697E-3
8.218503176E1,-3.054236295E-4,-2.290677221E-4,9.162708884E-4,9.926267958E-4
8.218744614E1,-2.137965523E-3,-2.290677221E-4,9.162708884E-4,2.337289229E-3
8.218986056E1,-3.054236295E-4,9.926267667E-4,-3.054236295E-4,1.082531794E-3
8.219227499E1,-3.054236295E-4,-8.399150101E-4,9.162708884E-4,1.279958264E-3
8.219468936E1,-3.054236295E-4,3.817795368E-4,9.162708884E-4,1.038552622E-3
8.219710379E1,1.603474026E-3,9.926267667E-4,-9.162708884E-4,2.096661439E-3
8.219951822E1,9.162708884E-4,-8.399150101E-4,-3.054236295E-4,1.279958264E-3
8.220193265E1,-1.527118147E-3,-2.290677221E-4,-3.054236295E-4,1.574117356E-3
8.220434702E1,-9.162708884E-4,-8.399150101E-4,-3.054236295E-4,1.279958264E-3
8.220676145E1,3.054236295E-4,9.926267667E-4,3.054236295E-4,1.082531794E-3
8.220917588E1,3.054236295E-4,3.817795368E-4,-3.054236295E-4,5.764744588E-4
8.221159030E1,-9.162708884E-4,-2.290677221E-4,3.054236295E-4,9.926267958E-4
8.221400468E1,-1.527118147E-3,3.817795368E-4,1.527118147E-3,2.193156467E-3
8.221641910E1,3.054236295E-4,3.817795368E-4,9.162708884E-4,1.038552622E-3
8.221883353E1,3.054236295E-4,-2.290677221E-4,-3.054236295E-4,4.889163611E-4
8.222124791E1,9.926267667E-4,9.926267667E-4,3.054236295E-4,1.436627784E-3
8.222366233E1,-9.162708884E-4,-8.399150101E-4,-2.748812549E-3,3.016783054E-3
8.222607676E1,-3.054236295E-4,-1.450762269E-3,3.054236295E-4,1.513696914E-3
8.222849114E1,-3.054236295E-4,3.817795368E-4,9.162708884E-4,1.038552622E-3
8.223090556E1,9.926267667E-4,3.817795368E-4,9.162708884E-4,1.403786256E-3
8.223331999E1,-3.054236295E-4,-1.450762269E-3,-3.054236295E-4,1.513696914E-3
8.223573442E1,3.054236295E-4,-8.399150101E-4,-3.054236295E-4,9.444704395E-4
8.223814879E1,2.214321401E-3,-2.290677221E-4,9.162708884E-4,2.407331225E-3
8.224056322E1,-9.162708884E-4,3.817795368E-4,-3.054236295E-4,1.038552622E-3
8.224297765E1,3.054236295E-4,3.817795368E-4,9.162708884E-4,1.038552622E-3
8.224539207E1,9.926267667E-4,-8.399150101E-4,3.054236295E-4,1.335682865E-3
8.224780645E1,3.817795368E-4,9.926267667E-4,-3.054236295E-4,1.106502194E-3
8.225022088E1,9.926267667E-4,-8.399150101E-4,-9.162708884E-4,1.590697163E-3
8.225263530E1,-3.054236295E-4,-2.290677221E-4,-9.162708884E-4,9.926267958E-4
8.225504968E1,-9.162708884E-4,-8.399150101E-4,-9.162708884E-4,1.544202677E-3
8.225746411E1,-3.054236295E-4,-1.450762269E-3,3.054236295E-4,1.513696914E-3
8.225987853E1,-3.054236295E-4,-8.399150101E-4,-1.527118147E-3,1.769415342E-3
8.226229291E1,1.603474026E-3,-2.290677221E-4,-3.054236295E-4,1.648297475E-3
8.226470733E1,9.926267667E-4,9.926267667E-4,-9.162708884E-4,1.676355612E-3
8.226712176E1,9.926267667E-4,3.817795368E-4,9.162708884E-4,1.403786256E-3
8.226953619E1,-2.290677221E-4,-2.290677221E-4,-3.054236295E-4,4.452276227E-4
8.227195056E1,3.817795368E-4,3.817795368E-4,-9.162708884E-4,1.063514725E-3
8.227436499E1,9.926267667E-4,3.817795368E-4,-1.527118147E-3,1.860954956E-3
8.227677942E1,9.926267667E-4,-2.290677221E-4,9.162708884E-4,1.370157750E-3
8.227919384E1,-2.290677221E-4,3.817795368E-4,-1.527118147E-3,1.590697165E-3
8.228160822E1,3.817795368E-4,-2.290677221E-4,3.054236295E-4,5.399177988E-4
8.228402265E1,3.817795368E-4,9.926267667E-4,3.054236295E-4,1.106502194E-3
8.228643707E1,3.817795368E-4,3.817795368E-4,-3.054236295E-4,6.203183239E-4
8.228885145E1,9.926267667E-4,9.926267667E-4,-3.054236295E-4,1.436627784E-3
8.229126588E1,-2.290677221E-4,-8.399150101E-4,9.162708884E-4,1.263915182E-3
8.229368030E1,3.817795368E-4,-8.399150101E-4,3.054236295E-4,9.718520631E-4
8.229609473E1,-1.527118147E-3,-8.399150101E-4,-3.054236295E-4,1.769415342E-3
8.229850911E1,3.817795368E-4,3.817795368E-4,3.054236295E-4,6.203183239E-4
8.230092353E1,-9.162708884E-4,9.926267667E-4,3.054236295E-4,1.384970697E-3
8.230333796E1,-9.162708884E-4,-2.290677221E-4,-1.527118147E-3,1.795581855E-3
8.230575233E1,1.603474026E-3,9.926267667E-4,-3.054236295E-4,1.910424152E-3
8.230816676E1,9.926267667E-4,-8.399150101E-4,-3.054236295E-4,1.335682865E-3
8.231058119E1,-9.162708884E-4,3.817795368E-4,-9.162708884E-4,1.350873901E-3
8.231299562E1,-2.290677221E-4,-2.290677221E-4,-1.527118147E-3,1.561100214E-3
8.231540999E1,-2.290677221E-4,3.817795368E-4,-3.054236295E-4,5.399177988E-4
8.231782442E1,-2.290677221E-4,-2.290677221E-4,-1.527118147E-3,1.561100214E-3
8.232023884E1,3.817795368E-4,-2.290677221E-4,-3.054236295E-4,5.399177988E-4
8.232265322E1,-1.527118147E-3,-2.290677221E-4,1.527118147E-3,2.171785370E-3
8.232506765E1,-9.162708884E-4,9.926267667E-4,3.054236295E-4,1.384970697E-3
8.232748207E1,3.817795368E-4,9.926267667E-4,-3.054236295E-4,1.106502194E-3
8.232989645E1,-9.162708884E-4,-1.450762269E-3,-3.054236295E-4,1.742856017E-3
8.233231088E1,3.817795368E-4,-2.290677221E-4,-3.054236295E-4,5.399177988E-4
8.233472530E1,-9.162708884E-4,-8.399150101E-4,3.054236295E-4,1.279958264E-3
8.233713973E1,9.926267667E-4,3.817795368E-4,3.054236295E-4,1.106502194E-3
8.233955410E1,9.926267667E-4,-2.290677221E-4,9.162708884E-4,1.370157750E-3
8.234196853E1,9.926267667E-4,-2.290677221E-4,3.054236295E-4,1.063514698E-3
8.234438296E1,-9.162708884E-4,-8.399150101E-4,2.137965523E-3,2.473035815E-3
8.234679733E1,3.817795368E-4,1.603474026E-3,3.054236295E-4,1.676355618E-3
8.234921176E1,-3.054236295E-4,-8.399150101E-4,9.162708884E-4,1.279958264E-3
8.235162619E1,-3.054236295E-4,-8.399150101E-4,3.054236295E-4,9.444704395E-4
8.235404062E1,3.817795368E-4,-8.399150101E-4,9.162708884E-4,1.300294267E-3
8.235645499E1,3.817795368E-4,3.817795368E-4,-9.162708884E-4,1.063514725E-3
8.235886942E1,1.603474026E-3,3.817795368E-4,3.054236295E-4,1.676355618E-3
8.236128384E1,1.603474026E-3,3.817795368E-4,-9.162708884E-4,1.885851772E-3
8.236369822E1,-1.527118147E-3,3.817795368E-4,9.162708884E-4,1.821372502E-3
8.236611265E1,-9.162708884E-4,3.817795368E-4,1.527118147E-3,1.821372502E-3
8.236852707E1,-9.162708884E-4,-2.290677221E-4,-3.054236295E-4,9.926267958E-4
8.237094150E1,3.817795368E-4,3.817795368E-4,9.162708884E-4,1.063514725E-3
8.237335588E1,3.817795368E-4,3.817795368E-4,3.054236295E-4,6.203183239E-4
8.237577030E1,3.817795368E-4,9.926267667E-4,1.527118147E-3,1.860954956E-3
8.237818473E1,3.817795368E-4,1.603474026E-3,-9.162708884E-4,1.885851772E-3
8.238059910E1,3.817795368E-4,3.817795368E-4,9.162708884E-4,1.063514725E-3
8.238301353E1,3.817795368E-4,3.817795368E-4,-3.054236295E-4,6.203183239E-4
8.238542796E1,9.926267667E-4,3.817795368E-4,3.054236295E-4,1.106502194E-3
8.238784239E1,-3.054236295E-4,-2.290677221E-4,3.054236295E-4,4.889163611E-4
8.239025676E1,3.817795368E-4,-2.290677221E-4,9.162708884E-4,1.018714865E-3
8.239267119E1,3.817795368E-4,-8.399150101E-4,1.527118147E-3,1.784181234E-3
8.239508562E1,-9.162708884E-4,-8.399150101E-4,-3.054236295E-4,1.279958264E-3
8.239749999E1,3.817795368E-4,-2.290677221E-4,-3.054236295E-4,5.399177988E-4
8.239991442E1,-3.054236295E-4,-2.290677221E-4,3.054236295E-4,4.889163611E-4
8.240232884E1,-9.162708884E-4,-8.399150101E-4,-9.162708884E-4,1.544202677E-3
8.240474327E1,-3.054236295E-4,9.926267667E-4,-9.162708884E-4,1.384970697E-3
8.240715765E1,9.926267667E-4,9.926267667E-4,-2.137965523E-3,2.557638046E-3
8.240957207E1,-1.527118147E-3,-2.290677221E-4,3.054236295E-4,1.574117356E-3
8.241198650E1,3.817795368E-4,3.817795368E-4,-9.162708884E-4,1.063514725E-3
8.241440088E1,3.054236295E-4,3.817795368E-4,3.054236295E-4,5.764744588E-4
8.241681530E1,3.054236295E-4,9.926267667E-4,1.527118147E-3,1.846803002E-3
8.241922973E1,-9.162708884E-4,-2.290677221E-4,3.054236295E-4,9.926267958E-4
8.242164416E1,3.054236295E-4,-2.290677221E-4,-2.137965523E-3,2.171785485E-3
8.242405853E1,9.926267667E-4,-8.399150101E-4,-9.162708884E-4,1.590697163E-3
8.242647296E1,-3.054236295E-4,3.817795368E-4,-1.527118147E-3,1.603474055E-3
8.242888739E1,-9.162708884E-4,-2.290677221E-4,9.162708884E-4,1.315893880E-3
8.243130176E1,3.054236295E-4,-8.399150101E-4,-3.054236295E-4,9.444704395E-4
8.243371619E1,3.054236295E-4,-8.399150101E-4,9.162708884E-4,1.279958264E-3
8.243613062E1,3.054236295E-4,-8.399150101E-4,3.054236295E-4,9.444704395E-4
8.243854504E1,3.054236295E-4,-2.290677221E-4,-9.162708884E-4,9.926267958E-4
8.244095942E1,-3.054236295E-4,-1.450762269E-3,-9.162708884E-4,1.742856017E-3
8.244337384E1,-9.162708884E-4,-2.290677221E-4,3.054236295E-4,9.926267958E-4
8.244578827E1,3.054236295E-4,-2.290677221E-4,3.054236295E-4,4.889163611E-4
8.244820265E1,3.054236295E-4,-8.399150101E-4,3.054236295E-4,9.444704395E-4
8.245061707E1,-3.054236295E-4,-2.290677221E-4,3.054236295E-4,4.889163611E-4
8.245303150E1,3.054236295E-4,-2.290677221E-4,-3.054236295E-4,4.889163611E-4
8.245544593E1,-1.527118147E-3,3.817795368E-4,2.137965523E-3,2.654946709E-3
8.245786030E1,-2.137965523E-3,-8.399150101E-4,1.527118147E-3,2.758340740E-3
8.246027473E1,-3.054236295E-4,9.926267667E-4,-3.054236295E-4,1.082531794E-3
8.246268916E1,9.926267667E-4,-8.399150101E-4,-3.054236295E-4,1.335682865E-3
8.246510353E1,9.926267667E-4,-2.290677221E-4,-9.162708884E-4,1.370157750E-3
8.246751796E1,-9.162708884E-4,-2.290677221E-4,3.054236295E-4,9.926267958E-4
8.246993239E1,-9.162708884E-4,-2.290677221E-4,-1.527118147E-3,1.795581855E-3
8.247234676E1,-1.527118147E-3,3.817795368E-4,9.162708884E-4,1.821372502E-3
8.247476119E1,-2.748812549E-3,-2.290677221E-4,9.162708884E-4,2.906543444E-3
8.247717562E1,-9.162708884E-4,-8.399150101E-4,3.054236295E-4,1.279958264E-3
8.247959004E1,-3.054236295E-4,-8.399150101E-4,3.054236295E-4,9.444704395E-4
8.248200442E1,3.054236295E-4,-8.399150101E-4,-3.054236295E-4,9.444704395E-4
8.248441884E1,9.926267667E-4,3.817795368E-4,-1.527118147E-3,1.860954956E-3
8.248683327E1,1.603474026E-3,-2.290677221E-4,9.162708884E-4,1.860954947E-3
8.248924770E1,3.054236295E-4,9.926267667E-4,9.162708884E-4,1.384970697E-3
8.249166207E1,9.926267667E-4,3.817795368E-4,-3.054236295E-4,1.106502194E-3
8.249407650E1,-9.162708884E-4,9.926267667E-4,9.162708884E-4,1.632302846E-3
8.249649093E1,-1.527118147E-3,-8.399150101E-4,9.162708884E-4,1.969035145E-3
8.249890530E1,3.054236295E-4,-2.290677221E-4,-3.054236295E-4,4.889163611E-4
8.250131973E1,-1.527118147E-3,-8.399150101E-4,-3.054236295E-4,1.769415342E-3
8.250373416E1,-9.162708884E-4,-8.399150101E-4,9.162708884E-4,1.544202677E-3
8.250614853E1,9.926267667E-4,3.817795368E-4,3.054236295E-4,1.106502194E-3
8.250856296E1,-1.527118147E-3,-8.399150101E-4,1.527118147E-3,2.317247699E-3
8.251097739E1,-2.137965523E-3,-2.290677221E-4,3.054236295E-4,2.171785485E-3
8.251339181E1,3.054236295E-4,3.817795368E-4,-3.054236295E-4,5.764744588E-4
8.251580619E1,-9.162708884E-4,9.926267667E-4,3.054236295E-4,1.384970697E-3
8.251822062E1,3.054236295E-4,-2.290677221E-4,-3.054236295E-4,4.889163611E-4
8.252063504E1,-3.054236295E-4,-8.399150101E-4,-9.162708884E-4,1.279958264E-3
8.252304942E1,-9.162708884E-4,-8.399150101E-4,3.054236295E-4,1.279958264E-3
8.252546384E1,-3.054236295E-4,-2.290677221E-4,-2.137965523E-3,2.171785485E-3
8.252787827E1,3.817795368E-4,-1.527118147E-4,3.054236295E-4,5.122109981E-4
8.253029270E1,-3.054236295E-4,-1.527118147E-4,9.162708884E-4,9.778327223E-4
8.253270707E1,-9.162708884E-4,4.581354442E-4,3.054236295E-4,1.068982703E-3
8.253512150E1,-3.054236295E-4,-1.527118147E-4,9.162708884E-4,9.778327223E-4
8.253753593E1,-1.527118147E-3,-1.527118147E-4,-1.527118147E-3,2.165063641E-3
8.253995030E1,-9.162708884E-4,-1.374406274E-3,9.162708884E-4,1.888940785E-3
8.254236473E1,9.926267667E-4,1.068982761E-3,-1.527118147E-3,2.111900063E-3
8.254477916E1,3.817795368E-4,-7.635590737E-4,-9.162708884E-4,1.252329994E-3
8.254719358E1,1.603474026E-3,4.581354442E-4,-3.054236295E-4,1.695376250E-3
8.254960796E1,-2.290677221E-4,4.581354442E-4,9.162708884E-4,1.049720176E-3
8.255202239E1,-2.290677221E-4,-7.635590737E-4,-9.162708884E-4,1.214515056E-3
8.255443681E1,-1.527118147E-3,-7.635590737E-4,-3.054236295E-4,1.734472798E-3
8.255685119E1,3.817795368E-4,-1.527118147E-4,-3.054236295E-4,5.122109981E-4
8.255926562E1,-2.290677221E-4,1.068982761E-3,9.162708884E-4,1.426446111E-3
8.256168004E1,-2.137965523E-3,-1.527118147E-4,1.527118147E-3,2.631787854E-3
8.256409447E1,-2.290677221E-4,-1.527118147E-4,-3.054236295E-4,4.111891452E-4
8.256650884E1,9.926267667E-4,-7.635590737E-4,3.054236295E-4,1.289036055E-3
8.256892327E1,9.926267667E-4,-1.527118147E-4,3.054236295E-4,1.049720148E-3
8.257133770E1,3.817795368E-4,1.068982761E-3,-3.054236295E-4,1.175484305E-3
8.257375207E1,-2.290677221E-4,-1.527118147E-4,3.054236295E-4,4.111891452E-4
8.257616650E1,9.926267667E-4,4.581354442E-4,-3.054236295E-4,1.135112143E-3
8.257858093E1,3.817795368E-4,-7.635590737E-4,-9.162708884E-4,1.252329994E-3
8.258099536E1,-2.290677221E-4,4.581354442E-4,9.162708884E-4,1.049720176E-3
8.258340973E1,9.926267667E-4,-7.635590737E-4,-3.054236295E-4,1.289036055E-3
8.258582416E1,3.817795368E-4,-7.635590737E-4,-3.054236295E-4,9.066761644E-4
8.258823858E1,-2.290677221E-4,4.581354442E-4,9.162708884E-4,1.049720176E-3
8.259065296E1,-2.290677221E-4,-7.635590737E-4,-3.054236295E-4,8.536849968E-4
8.259306739E1,-2.061609412E-3,-1.527118147E-4,3.054236295E-4,2.089698030E-3
8.259548181E1,-8.399150101E-4,4.581354442E-4,-9.162708884E-4,1.324725500E-3
8.259789624E1,3.817795368E-4,4.581354442E-4,-9.162708884E-4,1.093250219E-3
8.260031062E1,-2.290677221E-4,4.581354442E-4,3.054236295E-4,5.963587008E-4
8.260272504E1,-2.290677221E-4,4.581354442E-4,3.054236295E-4,5.963587008E-4
8.260513947E1,3.817795368E-4,-7.635590737E-4,-3.054236295E-4,9.066761644E-4
8.260755384E1,-1.450762269E-3,-1.527118147E-4,3.054236295E-4,1.490407881E-3
8.260996827E1,9.926267667E-4,4.581354442E-4,9.162708884E-4,1.426446047E-3
8.261238270E1,-2.290677221E-4,-1.527118147E-4,3.054236295E-4,4.111891452E-4
8.261479707E1,3.817795368E-4,4.581354442E-4,3.054236295E-4,6.700203679E-4
8.261721150E1,-2.290677221E-4,4.581354442E-4,-3.054236295E-4,5.963587008E-4
8.261962593E1,3.817795368E-4,-1.527118147E-4,-3.054236295E-4,5.122109981E-4
8.262204036E1,1.679830020E-3,-7.635590737E-4,-3.054236295E-4,1.870330171E-3
8.262445473E1,1.068982761E-3,-1.527118147E-4,9.162708884E-4,1.416191154E-3
8.262686916E1,1.068982761E-3,-1.527118147E-4,9.162708884E-4,1.416191154E-3
8.262928358E1,-2.290677221E-4,4.581354442E-4,1.527118147E-3,1.610729630E-3
8.263169796E1,4.581354442E-4,-1.527118147E-4,-9.162708884E-4,1.035741920E-3
8.263411239E1,4.581354442E-4,4.581354442E-4,3.054236295E-4,7.162819025E-4
8.263652681E1,-8.399150101E-4,4.581354442E-4,3.054236295E-4,1.004305184E-3
8.263894124E1,4.581354442E-4,-1.527118147E-4,1.527118147E-3,1.601655025E-3
8.264135562E1,4.581354442E-4,-1.527118147E-4,-3.054236295E-4,5.713952897E-4
8.264377004E1,1.068982761E-3,-1.527118147E-4,-9.162708884E-4,1.416191154E-3
8.264618447E1,4.581354442E-4,4.581354442E-4,-3.054236295E-4,7.162819025E-4
8.264859884E1,4.581354442E-4,-1.527118147E-4,1.527118147E-3,1.601655025E-3
8.265101327E1,4.581354442E-4,-7.635590737E-4,9.162708884E-4,1.277678710E-3
8.265342770E1,4.581354442E-4,-1.374406274E-3,9.162708884E-4,1.714185822E-3
8.265584213E1,-2.290677221E-4,-7.635590737E-4,-3.054236295E-4,8.536849968E-4
8.265825650E1,-1.527118147E-4,4.581354442E-4,-3.054236295E-4,5.713952897E-4
8.266067093E1,4.581354442E-4,-1.527118147E-4,-1.527118147E-3,1.601655025E-3
8.266308536E1,-1.527118147E-4,-1.374406274E-3,-3.054236295E-4,1.416191053E-3
8.266549973E1,1.068982761E-3,-7.635590737E-4,9.162708884E-4,1.601655064E-3
8.266791416E1,4.581354442E-4,-1.527118147E-4,1.527118147E-3,1.601655025E-3
8.267032858E1,1.068982761E-3,-1.527118147E-4,3.054236295E-4,1.122198127E-3
8.267274301E1,1.068982761E-3,-1.527118147E-4,-2.137965523E-3,2.395191353E-3
8.267515739E1,1.068982761E-3,4.581354442E-4,-9.162708884E-4,1.480596019E-3
8.267757181E1,1.068982761E-3,4.581354442E-4,3.054236295E-4,1.202454083E-3
8.267998624E1,-1.527118147E-4,-7.635590737E-4,3.359660041E-3,3.448718450E-3
8.268240062E1,-1.527118147E-4,-7.635590737E-4,-3.054236295E-4,8.364370573E-4
8.268481504E1,-8.399150101E-4,-7.635590737E-4,-9.162708884E-4,1.458777579E-3
8.268722947E1,4.581354442E-4,-7.635590737E-4,-9.162708884E-4,1.277678710E-3
8.268964390E1,1.679830020E-3,-7.635590737E-4,9.162708884E-4,2.060195063E-3
8.269205827E1,-8.399150101E-4,-1.374406274E-3,-9.162708884E-4,1.853106088E-3
8.269447270E1,-1.450762269E-3,4.581354442E-4,9.162708884E-4,1.775993127E-3
8.269688713E1,4.581354442E-4,4.581354442E-4,3.054236295E-4,7.162819025E-4
8.269930150E1,1.068982761E-3,4.581354442E-4,1.527118147E-3,1.919557779E-3
8.270171593E1,-2.290677221E-4,1.068982761E-3,1.450762269E-3,1.816564705E-3
8.270413036E1,4.581354442E-4,4.581354442E-4,2.061609412E-3,2.161020485E-3
8.270654478E1,4.581354442E-4,4.581354442E-4,1.450762269E-3,1.588863535E-3
8.270895916E1,-8.399150101E-4,4.581354442E-4,8.399150101E-4,1.273107432E-3
8.271137358E1,-8.399150101E-4,4.581354442E-4,2.290677221E-4,9.837770737E-4
8.271378801E1,1.068982761E-3,4.581354442E-4,8.399150101E-4,1.434597314E-3
8.271620239E1,-2.290677221E-4,4.581354442E-4,8.399150101E-4,9.837770737E-4
8.271861681E1,1.068982761E-3,1.679830020E-3,-3.817795368E-4,2.027389616E-3
8.272103124E1,-2.290677221E-4,1.068982761E-3,8.399150101E-4,1.378641864E-3
8.272344567E1,-8.399150101E-4,-7.635590737E-4,2.290677221E-4,1.157994691E-3
8.272586004E1,-1.450762269E-3,-1.298050396E-3,-3.817795368E-4,1.983784668E-3
8.272827447E1,-2.672456671E-3,-7.635590737E-5,2.061609412E-3,3.376105485E-3
8.273068890E1,-2.290677221E-4,-6.872031372E-4,1.450762269E-3,1.621552137E-3
8.273310327E1,-8.399150101E-4,-1.298050396E-3,8.399150101E-4,1.759502566E-3
8.273551770E1,3.817795368E-4,5.344913807E-4,2.290677221E-4,6.956354448E-4
8.273793213E1,1.679830020E-3,1.145338640E-3,8.399150101E-4,2.199792427E-3
8.274034655E1,-2.290677221E-4,1.145338640E-3,8.399150101E-4,1.438655569E-3
8.274276093E1,3.817795368E-4,-6.872031372E-4,2.290677221E-4,8.188258593E-4
8.274517536E1,3.817795368E-4,-7.635590737E-5,-3.817795368E-4,5.452902476E-4
8.274758978E1,3.817795368E-4,-7.635590737E-5,8.399150101E-4,9.257662035E-4
8.275000416E1,3.817795368E-4,1.145338640E-3,2.290677221E-4,1.228832062E-3
8.275241858E1,1.068982761E-3,-7.635590737E-5,2.290677221E-4,1.095913496E-3
8.275483301E1,3.817795368E-4,-1.298050396E-3,-9.926267667E-4,1.678093664E-3
8.275724739E1,-2.290677221E-4,5.344913807E-4,8.399150101E-4,1.021572455E-3
8.275966181E1,1.679830020E-3,-6.872031372E-4,-3.817795368E-4,1.854678588E-3
8.276207624E1,3.817795368E-4,-7.635590737E-5,2.290677221E-4,4.517276399E-4
8.276449067E1,-8.399150101E-4,1.145338640E-3,2.290677221E-4,1.438655569E-3
8.276690504E1,-8.399150101E-4,1.145338640E-3,8.399150101E-4,1.650065165E-3
8.276931947E1,9.926267667E-4,-7.635590737E-5,-1.603474026E-3,1.887396904E-3
8.277173390E1,9.926267667E-4,1.145338640E-3,2.290677221E-4,1.532834146E-3
8.277414827E1,-2.061609412E-3,-6.872031372E-4,-3.817795368E-4,2.206408197E-3
8.277656270E1,-1.450762269E-3,-7.635590737E-5,2.290677221E-4,1.470718670E-3
8.277897713E1,9.926267667E-4,-7.635590737E-5,-2.214321401E-3,2.427829769E-3
8.278139150E1,3.817795368E-4,5.344913807E-4,2.290677221E-4,6.956354448E-4
8.278380593E1,-1.450762269E-3,-7.635590737E-5,-9.926267667E-4,1.759502567E-3
8.278622036E1,3.817795368E-4,-7.635590737E-5,-9.926267667E-4,1.066252192E-3
8.278863478E1,-2.290677221E-4,1.145338640E-3,2.290677221E-4,1.190270827E-3
8.279104916E1,-8.399150101E-4,1.145338640E-3,1.527118147E-4,1.428488265E-3
8.279346358E1,-2.290677221E-4,-7.635590737E-5,-4.581354442E-4,5.178709599E-4
8.279587801E1,3.817795368E-4,-6.872031372E-4,-1.068982761E-3,1.326924229E-3
8.279829239E1,3.817795368E-4,5.344913807E-4,7.635590737E-4,1.007203609E-3
8.280070681E1,-2.290677221E-4,-7.635590737E-5,-1.068982761E-3,1.095913496E-3
8.280312124E1,-8.399150101E-4,5.344913807E-4,-4.581354442E-4,1.095913475E-3
8.280553567E1,9.926267667E-4,-6.872031372E-4,-1.679830020E-3,2.068667433E-3
