"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.801051773E0,2.111666054E-1,-1.657029688E-1,9.876674652E0
3.810709013E0,1.944168359E-1,-1.657029688E-1,9.881460190E0
3.820366252E0,2.015953064E-1,-1.920240223E-1,9.881460190E0
3.830023492E0,2.039881349E-1,-1.609173268E-1,9.874281883E0
3.839680732E0,1.920240223E-1,-1.848455518E-1,9.891031265E0
3.849337971E0,2.039881349E-1,-1.537388563E-1,9.869496346E0
3.858995211E0,2.015953064E-1,-1.704886109E-1,9.876674652E0
3.868652450E0,2.087737769E-1,-1.824527234E-1,9.881460190E0
3.878309690E0,2.087737769E-1,-1.513460279E-1,9.883852959E0
3.887966930E0,1.800599098E-1,-1.657029688E-1,9.867103577E0
3.897624169E0,1.752742529E-1,-1.513460279E-1,9.893424034E0
3.907281409E0,1.896311939E-1,-1.441675574E-1,9.888638496E0
3.916938648E0,2.063809484E-1,-1.752742529E-1,9.888638496E0
3.926595888E0,2.135594189E-1,-1.537388563E-1,9.879067421E0
3.936253127E0,1.920240223E-1,-1.609173268E-1,9.881460190E0
3.945910367E0,2.015953064E-1,-1.728814393E-1,9.883852959E0
3.955567607E0,1.872383654E-1,-1.728814393E-1,9.871889114E0
3.965224846E0,1.944168359E-1,-1.824527234E-1,9.871889114E0
3.974882034E0,1.992024779E-1,-1.776670814E-1,9.874281883E0
3.984539273E0,1.872383654E-1,-1.872383654E-1,9.876674652E0
3.994196513E0,2.111666054E-1,-1.393819153E-1,9.874281883E0
4.003853752E0,1.992024779E-1,-1.609173268E-1,9.883852959E0
4.013510992E0,1.848455518E-1,-1.585244983E-1,9.876674652E0
4.023168232E0,1.776670814E-1,-1.633101404E-1,9.869496346E0
4.032825471E0,2.183450609E-1,-1.752742529E-1,9.867103577E0
4.042482711E0,2.063809484E-1,-1.585244983E-1,9.876674652E0
4.052139950E0,1.920240223E-1,-1.633101404E-1,9.883852959E0
4.061797190E0,2.015953064E-1,-1.704886109E-1,9.879067421E0
4.071454430E0,1.968096644E-1,-1.872383654E-1,9.874281883E0
4.081111669E0,1.800599098E-1,-1.274178028E-1,9.869496346E0
4.090768909E0,1.920240223E-1,-1.776670814E-1,9.900602341E0
4.100426148E0,1.848455518E-1,-1.728814393E-1,9.879067421E0
4.110083388E0,2.087737769E-1,-1.872383654E-1,9.881460190E0
4.119740627E0,2.279163599E-1,-1.585244983E-1,9.883852959E0
4.129397867E0,1.992024779E-1,-1.513460279E-1,9.881460190E0
4.139055107E0,2.087737769E-1,-1.848455518E-1,9.869496346E0
4.148712346E0,2.039881349E-1,-1.896311939E-1,9.871889114E0
4.158369586E0,1.968096644E-1,-1.704886109E-1,9.883852959E0
4.168026825E0,1.896311939E-1,-1.800599098E-1,9.879067421E0
4.177684065E0,2.111666054E-1,-1.848455518E-1,9.871889114E0
4.187341305E0,2.015953064E-1,-1.776670814E-1,9.876674652E0
4.196998544E0,1.896311939E-1,-1.609173268E-1,9.879067421E0
4.206655784E0,1.872383654E-1,-1.609173268E-1,9.871889114E0
4.216313023E0,1.752742529E-1,-1.537388563E-1,9.876674652E0
4.225970263E0,1.920240223E-1,-1.680957973E-1,9.867103577E0
4.235627502E0,1.896311939E-1,-1.728814393E-1,9.881460190E0
4.245284742E0,1.920240223E-1,-1.585244983E-1,9.871889114E0
4.254941982E0,2.111666054E-1,-1.489532143E-1,9.876674652E0
4.264599221E0,1.968096644E-1,-1.704886109E-1,9.876674652E0
4.274256461E0,1.585244983E-1,-1.417747438E-1,9.874281883E0
4.283913700E0,1.920240223E-1,-1.561316848E-1,9.883852959E0
4.293570940E0,1.848455518E-1,-1.680957973E-1,9.886245728E0
4.303228180E0,1.920240223E-1,-1.848455518E-1,9.879067421E0
4.312885419E0,2.039881349E-1,-1.633101404E-1,9.869496346E0
4.322542659E0,1.800599098E-1,-1.585244983E-1,9.883852959E0
4.332199846E0,1.968096644E-1,-1.561316848E-1,9.869496346E0
4.341857138E0,1.824527234E-1,-1.776670814E-1,9.886245728E0
4.351514325E0,2.063809484E-1,-1.680957973E-1,9.871889114E0
4.361171617E0,2.279163599E-1,-1.680957973E-1,9.871889114E0
4.370828857E0,1.920240223E-1,-1.728814393E-1,9.867103577E0
4.380486044E0,2.135594189E-1,-1.657029688E-1,9.874281883E0
4.390143284E0,2.039881349E-1,-1.633101404E-1,9.859925270E0
4.399800523E0,1.920240223E-1,-1.824527234E-1,9.879067421E0
4.409457763E0,2.111666054E-1,-1.489532143E-1,9.886245728E0
4.419115002E0,1.992024779E-1,-1.513460279E-1,9.883852959E0
4.428772242E0,2.207378894E-1,-1.609173268E-1,9.879067421E0
4.438429482E0,1.752742529E-1,-1.441675574E-1,9.871889114E0
4.448086721E0,1.968096644E-1,-1.728814393E-1,9.857531548E0
4.457743961E0,1.920240223E-1,-1.561316848E-1,9.869496346E0
4.467401200E0,2.087737769E-1,-1.657029688E-1,9.864710808E0
4.477058440E0,2.183450609E-1,-1.704886109E-1,9.893424034E0
4.486715680E0,1.800599098E-1,-1.704886109E-1,9.881460190E0
4.496372919E0,1.896311939E-1,-1.585244983E-1,9.879067421E0
4.506030159E0,1.992024779E-1,-1.585244983E-1,9.871889114E0
4.515687398E0,2.087737769E-1,-1.704886109E-1,9.893424034E0
4.525344638E0,1.968096644E-1,-1.561316848E-1,9.879067421E0
4.535001877E0,1.896311939E-1,-1.489532143E-1,9.883852959E0
4.544659117E0,1.968096644E-1,-1.728814393E-1,9.879067421E0
4.554316357E0,2.039881349E-1,-1.728814393E-1,9.867103577E0
4.563973596E0,1.800599098E-1,-1.609173268E-1,9.867103577E0
4.573630836E0,1.944168359E-1,-1.489532143E-1,9.883852959E0
4.583288075E0,2.015953064E-1,-1.585244983E-1,9.876674652E0
4.592945315E0,1.992024779E-1,-1.585244983E-1,9.864710808E0
4.602602555E0,2.039881349E-1,-1.537388563E-1,9.864710808E0
4.612259794E0,1.848455518E-1,-1.776670814E-1,9.874281883E0
4.621917034E0,1.944168359E-1,-1.609173268E-1,9.871889114E0
4.631574273E0,2.039881349E-1,-1.872383654E-1,9.864710808E0
4.641231513E0,2.015953064E-1,-1.609173268E-1,9.876674652E0
4.650888752E0,1.776670814E-1,-1.800599098E-1,9.876674652E0
4.660545992E0,1.824527234E-1,-1.992024779E-1,9.867103577E0
4.670203232E0,2.039881349E-1,-1.561316848E-1,9.871889114E0
4.679860471E0,1.968096644E-1,-1.609173268E-1,9.869496346E0
4.689517711E0,1.992024779E-1,-1.752742529E-1,9.867103577E0
4.699174950E0,1.824527234E-1,-1.609173268E-1,9.862318039E0
4.708832190E0,1.920240223E-1,-1.704886109E-1,9.881460190E0
4.718489430E0,1.992024779E-1,-1.800599098E-1,9.876674652E0
4.728146669E0,2.063809484E-1,-1.369891018E-1,9.891031265E0
4.737803909E0,2.087737769E-1,-1.633101404E-1,9.895816803E0
4.747461148E0,2.303091735E-1,-1.824527234E-1,9.871889114E0
4.757118388E0,2.015953064E-1,-1.489532143E-1,9.871889114E0
4.766775627E0,2.111666054E-1,-1.657029688E-1,9.876674652E0
4.776432867E0,2.135594189E-1,-1.537388563E-1,9.881460190E0
4.786090107E0,1.800599098E-1,-1.465603858E-1,9.881460190E0
4.795747346E0,1.920240223E-1,-1.752742529E-1,9.874281883E0
4.805404586E0,2.063809484E-1,-1.728814393E-1,9.871889114E0
4.815061825E0,1.896311939E-1,-1.513460279E-1,9.874281883E0
4.824719065E0,1.992024779E-1,-1.537388563E-1,9.864710808E0
4.834376305E0,1.968096644E-1,-1.704886109E-1,9.881460190E0
4.844033544E0,1.872383654E-1,-1.585244983E-1,9.879067421E0
4.853690784E0,1.992024779E-1,-1.369891018E-1,9.869496346E0
4.863348023E0,1.920240223E-1,-1.609173268E-1,9.869496346E0
4.873005263E0,2.039881349E-1,-1.609173268E-1,9.869496346E0
4.882662502E0,2.087737769E-1,-1.393819153E-1,9.879067421E0
4.892319742E0,1.944168359E-1,-1.441675574E-1,9.867103577E0
4.901976982E0,1.752742529E-1,-1.609173268E-1,9.888638496E0
4.911634221E0,1.920240223E-1,-1.680957973E-1,9.886245728E0
4.921291461E0,2.015953064E-1,-1.824527234E-1,9.883852959E0
4.930948700E0,2.063809484E-1,-1.680957973E-1,9.874281883E0
4.940605940E0,1.968096644E-1,-1.489532143E-1,9.881460190E0
4.950263180E0,2.111666054E-1,-1.633101404E-1,9.864710808E0
4.959920419E0,1.680957973E-1,-1.537388563E-1,9.874281883E0
4.969577659E0,2.087737769E-1,-1.752742529E-1,9.902996063E0
4.979234898E0,1.872383654E-1,-1.704886109E-1,9.869496346E0
4.988892086E0,2.063809484E-1,-1.896311939E-1,9.874281883E0
4.998549325E0,1.944168359E-1,-1.800599098E-1,9.886245728E0
5.008206565E0,1.776670814E-1,-1.680957973E-1,9.876674652E0
5.017863805E0,2.039881349E-1,-1.680957973E-1,9.876674652E0
5.027521044E0,1.752742529E-1,-1.680957973E-1,9.864710808E0
5.037178284E0,1.992024779E-1,-1.441675574E-1,9.879067421E0
5.046835523E0,1.872383654E-1,-1.465603858E-1,9.876674652E0
5.056492763E0,2.159522474E-1,-1.704886109E-1,9.871889114E0
5.066150002E0,1.824527234E-1,-1.657029688E-1,9.881460190E0
5.075807242E0,1.968096644E-1,-1.752742529E-1,9.855138779E0
5.085464482E0,1.992024779E-1,-1.704886109E-1,9.864710808E0
5.095121721E0,1.992024779E-1,-1.537388563E-1,9.874281883E0
5.104778961E0,2.015953064E-1,-1.680957973E-1,9.874281883E0
5.114436200E0,2.039881349E-1,-1.633101404E-1,9.869496346E0
5.124093440E0,1.968096644E-1,-1.752742529E-1,9.869496346E0
5.133750680E0,2.183450609E-1,-1.704886109E-1,9.871889114E0
5.143407919E0,2.135594189E-1,-1.561316848E-1,9.879067421E0
5.153065159E0,2.015953064E-1,-1.657029688E-1,9.874281883E0
5.162722398E0,2.015953064E-1,-1.561316848E-1,9.874281883E0
5.172379638E0,1.968096644E-1,-1.704886109E-1,9.891031265E0
5.182036877E0,2.207378894E-1,-1.441675574E-1,9.883852959E0
5.191694117E0,1.944168359E-1,-1.513460279E-1,9.883852959E0
5.201351357E0,1.872383654E-1,-1.609173268E-1,9.869496346E0
5.211008596E0,2.039881349E-1,-1.752742529E-1,9.874281883E0
5.220665836E0,1.824527234E-1,-1.585244983E-1,9.869496346E0
5.230323075E0,2.279163599E-1,-1.633101404E-1,9.883852959E0
5.239980315E0,2.039881349E-1,-1.537388563E-1,9.876674652E0
5.249637555E0,1.992024779E-1,-1.345962733E-1,9.883852959E0
5.259294794E0,2.087737769E-1,-1.633101404E-1,9.869496346E0
5.268952034E0,2.135594189E-1,-1.752742529E-1,9.879067421E0
5.278609273E0,1.896311939E-1,-1.561316848E-1,9.874281883E0
5.288266513E0,2.015953064E-1,-1.465603858E-1,9.867103577E0
5.297923752E0,2.063809484E-1,-1.657029688E-1,9.864710808E0
5.307580992E0,2.111666054E-1,-1.441675574E-1,9.888638496E0
5.317238232E0,2.159522474E-1,-1.752742529E-1,9.881460190E0
5.326895471E0,1.896311939E-1,-1.800599098E-1,9.888638496E0
5.336552711E0,2.015953064E-1,-1.776670814E-1,9.874281883E0
5.346209950E0,1.848455518E-1,-1.465603858E-1,9.876674652E0
5.355867190E0,1.896311939E-1,-1.704886109E-1,9.881460190E0
5.365524430E0,2.015953064E-1,-1.680957973E-1,9.876674652E0
5.375181669E0,2.087737769E-1,-1.776670814E-1,9.888638496E0
5.384838909E0,2.135594189E-1,-1.680957973E-1,9.862318039E0
5.394496148E0,2.015953064E-1,-1.609173268E-1,9.883852959E0
5.404153388E0,1.848455518E-1,-1.728814393E-1,9.886245728E0
5.413810627E0,1.848455518E-1,-1.585244983E-1,9.883852959E0
5.423467867E0,1.824527234E-1,-1.633101404E-1,9.871889114E0
5.433125107E0,1.896311939E-1,-1.585244983E-1,9.893424034E0
5.442782346E0,2.039881349E-1,-1.537388563E-1,9.879067421E0
5.452439586E0,1.992024779E-1,-1.585244983E-1,9.891031265E0
5.462096825E0,1.944168359E-1,-1.585244983E-1,9.888638496E0
5.471754065E0,2.039881349E-1,-1.752742529E-1,9.864710808E0
5.481411305E0,1.920240223E-1,-1.561316848E-1,9.862318039E0
5.491068544E0,2.039881349E-1,-1.585244983E-1,9.879067421E0
5.500725784E0,2.015953064E-1,-1.633101404E-1,9.857531548E0
5.510383023E0,2.135594189E-1,-1.513460279E-1,9.886245728E0
5.520040263E0,2.135594189E-1,-1.728814393E-1,9.862318039E0
5.529697502E0,1.872383654E-1,-1.704886109E-1,9.891031265E0
5.539354742E0,1.800599098E-1,-1.633101404E-1,9.886245728E0
5.549011982E0,1.824527234E-1,-1.657029688E-1,9.879067421E0
5.558669221E0,1.848455518E-1,-1.633101404E-1,9.883852959E0
5.568326461E0,1.872383654E-1,-1.657029688E-1,9.869496346E0
5.577983700E0,2.063809484E-1,-1.633101404E-1,9.881460190E0
5.587640940E0,1.944168359E-1,-1.393819153E-1,9.876674652E0
5.597298180E0,1.824527234E-1,-1.441675574E-1,9.879067421E0
5.606955419E0,2.087737769E-1,-1.513460279E-1,9.879067421E0
5.616612659E0,1.848455518E-1,-1.561316848E-1,9.883852959E0
5.626269898E0,2.039881349E-1,-1.513460279E-1,9.864710808E0
5.635927138E0,1.920240223E-1,-1.657029688E-1,9.871889114E0
5.645584377E0,1.944168359E-1,-1.489532143E-1,9.874281883E0
5.655241617E0,1.896311939E-1,-1.513460279E-1,9.871889114E0
5.664898857E0,1.992024779E-1,-1.752742529E-1,9.864710808E0
5.674556096E0,2.039881349E-1,-1.680957973E-1,9.871889114E0
5.684213336E0,1.704886109E-1,-1.633101404E-1,9.886245728E0
5.693870575E0,1.968096644E-1,-1.704886109E-1,9.888638496E0
5.703527815E0,2.063809484E-1,-1.704886109E-1,9.871889114E0
5.713185055E0,1.872383654E-1,-1.680957973E-1,9.883852959E0
5.722842294E0,1.968096644E-1,-1.776670814E-1,9.886245728E0
5.732499534E0,1.848455518E-1,-1.393819153E-1,9.871889114E0
5.742156773E0,2.135594189E-1,-1.680957973E-1,9.888638496E0
5.751814013E0,2.039881349E-1,-1.657029688E-1,9.886245728E0
5.761471252E0,1.920240223E-1,-1.657029688E-1,9.876674652E0
5.771128492E0,1.872383654E-1,-1.489532143E-1,9.888638496E0
5.780785732E0,1.800599098E-1,-1.752742529E-1,9.876674652E0
5.790442971E0,1.920240223E-1,-1.728814393E-1,9.879067421E0
5.800100211E0,1.776670814E-1,-1.513460279E-1,9.874281883E0
5.809757450E0,1.872383654E-1,-1.657029688E-1,9.883852959E0
5.819414690E0,1.896311939E-1,-1.728814393E-1,9.867103577E0
5.829071930E0,1.896311939E-1,-1.752742529E-1,9.876674652E0
5.838729169E0,1.920240223E-1,-1.728814393E-1,9.869496346E0
5.848386409E0,2.039881349E-1,-1.537388563E-1,9.876674652E0
5.858043648E0,1.944168359E-1,-1.680957973E-1,9.898209572E0
5.867700888E0,1.776670814E-1,-1.609173268E-1,9.874281883E0
5.877358127E0,2.087737769E-1,-1.680957973E-1,9.883852959E0
5.887015367E0,2.015953064E-1,-1.800599098E-1,9.874281883E0
5.896672607E0,1.920240223E-1,-1.776670814E-1,9.886245728E0
5.906329846E0,1.992024779E-1,-1.513460279E-1,9.883852959E0
5.915987086E0,2.087737769E-1,-1.585244983E-1,9.876674652E0
5.925644325E0,2.111666054E-1,-1.561316848E-1,9.874281883E0
5.935301565E0,1.896311939E-1,-1.776670814E-1,9.876674652E0
5.944958805E0,1.752742529E-1,-1.657029688E-1,9.862318039E0
5.954616044E0,1.800599098E-1,-1.513460279E-1,9.888638496E0
5.964273284E0,1.896311939E-1,-1.680957973E-1,9.871889114E0
5.973930523E0,1.944168359E-1,-1.704886109E-1,9.881460190E0
5.983587763E0,1.920240223E-1,-1.944168359E-1,9.867103577E0
5.993245002E0,1.800599098E-1,-1.776670814E-1,9.881460190E0
6.002902242E0,1.896311939E-1,-1.585244983E-1,9.883852959E0
6.012559482E0,1.848455518E-1,-1.417747438E-1,9.879067421E0
6.022216721E0,1.824527234E-1,-1.609173268E-1,9.883852959E0
6.031874013E0,1.848455518E-1,-1.800599098E-1,9.867103577E0
6.041531200E0,1.848455518E-1,-1.537388563E-1,9.879067421E0
6.051188492E0,1.920240223E-1,-1.322034448E-1,9.876674652E0
6.060845680E0,2.039881349E-1,-1.704886109E-1,9.879067421E0
6.070502919E0,1.944168359E-1,-1.944168359E-1,9.891031265E0
6.080160211E0,1.800599098E-1,-1.657029688E-1,9.876674652E0
6.089817450E0,2.015953064E-1,-1.680957973E-1,9.876674652E0
6.099474690E0,1.896311939E-1,-1.513460279E-1,9.876674652E0
6.109131930E0,2.087737769E-1,-1.513460279E-1,9.888638496E0
6.118789169E0,1.848455518E-1,-1.609173268E-1,9.881460190E0
6.128446409E0,1.992024779E-1,-1.800599098E-1,9.881460190E0
6.138103648E0,1.848455518E-1,-1.537388563E-1,9.879067421E0
6.147760888E0,2.039881349E-1,-1.633101404E-1,9.874281883E0
6.157418127E0,1.968096644E-1,-1.728814393E-1,9.867103577E0
6.167075367E0,1.872383654E-1,-1.704886109E-1,9.869496346E0
6.176732607E0,1.920240223E-1,-1.633101404E-1,9.867103577E0
6.186389846E0,1.728814393E-1,-1.633101404E-1,9.886245728E0
6.196047086E0,2.063809484E-1,-1.537388563E-1,9.867103577E0
6.205704325E0,2.087737769E-1,-1.680957973E-1,9.867103577E0
6.215361565E0,1.872383654E-1,-1.345962733E-1,9.876674652E0
6.225018805E0,1.944168359E-1,-1.465603858E-1,9.871889114E0
6.234676044E0,2.207378894E-1,-1.585244983E-1,9.871889114E0
6.244333284E0,1.776670814E-1,-1.704886109E-1,9.879067421E0
6.253990523E0,1.992024779E-1,-1.489532143E-1,9.874281883E0
6.263647763E0,1.848455518E-1,-1.728814393E-1,9.881460190E0
6.273305002E0,1.968096644E-1,-1.513460279E-1,9.867103577E0
6.282962242E0,2.015953064E-1,-1.585244983E-1,9.864710808E0
6.292619482E0,2.039881349E-1,-1.489532143E-1,9.871889114E0
6.302276721E0,1.920240223E-1,-1.896311939E-1,9.881460190E0
6.311933961E0,2.087737769E-1,-1.680957973E-1,9.874281883E0
6.321591200E0,1.944168359E-1,-1.657029688E-1,9.879067421E0
6.331248440E0,1.896311939E-1,-1.824527234E-1,9.881460190E0
6.340905680E0,1.944168359E-1,-1.561316848E-1,9.881460190E0
6.350562919E0,1.896311939E-1,-1.561316848E-1,9.888638496E0
6.360220159E0,2.039881349E-1,-1.728814393E-1,9.859925270E0
6.369877398E0,1.968096644E-1,-1.704886109E-1,9.876674652E0
6.379534638E0,1.944168359E-1,-1.585244983E-1,9.879067421E0
6.389191877E0,1.920240223E-1,-1.513460279E-1,9.876674652E0
6.398849117E0,2.159522474E-1,-1.585244983E-1,9.864710808E0
6.408506357E0,1.824527234E-1,-1.752742529E-1,9.874281883E0
6.418163596E0,1.848455518E-1,-1.752742529E-1,9.876674652E0
6.427820836E0,2.111666054E-1,-1.369891018E-1,9.898209572E0
6.437478075E0,1.848455518E-1,-1.537388563E-1,9.902996063E0
6.447135315E0,2.039881349E-1,-1.728814393E-1,9.893424034E0
6.456792555E0,1.800599098E-1,-1.633101404E-1,9.874281883E0
6.466449794E0,1.968096644E-1,-1.561316848E-1,9.876674652E0
6.476107034E0,2.063809484E-1,-1.585244983E-1,9.874281883E0
6.485764273E0,2.063809484E-1,-1.776670814E-1,9.893424034E0
6.495421513E0,1.992024779E-1,-1.800599098E-1,9.876674652E0
6.505078752E0,2.039881349E-1,-1.489532143E-1,9.869496346E0
6.514735992E0,1.992024779E-1,-1.704886109E-1,9.864710808E0
6.524393232E0,1.872383654E-1,-1.872383654E-1,9.886245728E0
6.534050523E0,1.896311939E-1,-1.680957973E-1,9.869496346E0
6.543707763E0,1.944168359E-1,-1.776670814E-1,9.883852959E0
6.553365002E0,1.944168359E-1,-1.776670814E-1,9.876674652E0
6.563022242E0,1.872383654E-1,-1.680957973E-1,9.886245728E0
6.572679482E0,1.824527234E-1,-1.657029688E-1,9.852746010E0
6.582336721E0,1.992024779E-1,-1.465603858E-1,9.867103577E0
6.591993961E0,1.968096644E-1,-1.609173268E-1,9.874281883E0
6.601651200E0,1.968096644E-1,-1.609173268E-1,9.879067421E0
6.611308440E0,2.135594189E-1,-1.441675574E-1,9.879067421E0
6.620965680E0,2.063809484E-1,-1.657029688E-1,9.881460190E0
6.630622919E0,2.015953064E-1,-1.369891018E-1,9.874281883E0
6.640280159E0,2.015953064E-1,-1.322034448E-1,9.864710808E0
6.649937398E0,1.944168359E-1,-1.752742529E-1,9.871889114E0
6.659594638E0,1.848455518E-1,-1.585244983E-1,9.874281883E0
6.669251877E0,1.872383654E-1,-1.728814393E-1,9.874281883E0
6.678909117E0,1.968096644E-1,-1.609173268E-1,9.871889114E0
6.688566357E0,1.824527234E-1,-1.848455518E-1,9.886245728E0
6.698223596E0,1.872383654E-1,-1.776670814E-1,9.888638496E0
6.707880836E0,1.704886109E-1,-1.752742529E-1,9.886245728E0
6.717538075E0,1.920240223E-1,-1.657029688E-1,9.881460190E0
6.727195315E0,1.992024779E-1,-1.752742529E-1,9.874281883E0
6.736852555E0,1.872383654E-1,-1.752742529E-1,9.874281883E0
6.746509794E0,1.872383654E-1,-1.633101404E-1,9.864710808E0
6.756167034E0,1.944168359E-1,-1.561316848E-1,9.888638496E0
6.765824273E0,1.992024779E-1,-1.609173268E-1,9.879067421E0
6.775481513E0,2.111666054E-1,-1.728814393E-1,9.864710808E0
6.785138752E0,1.896311939E-1,-1.585244983E-1,9.876674652E0
6.794795992E0,1.992024779E-1,-1.824527234E-1,9.874281883E0
6.804453232E0,1.944168359E-1,-1.585244983E-1,9.886245728E0
6.814110523E0,1.992024779E-1,-1.657029688E-1,9.886245728E0
6.823767763E0,1.800599098E-1,-1.680957973E-1,9.871889114E0
6.833425002E0,1.848455518E-1,-1.824527234E-1,9.857531548E0
6.843082190E0,1.968096644E-1,-1.776670814E-1,9.864710808E0
6.852739482E0,2.207378894E-1,-1.513460279E-1,9.864710808E0
6.862396721E0,1.824527234E-1,-1.609173268E-1,9.876674652E0
6.872053961E0,2.087737769E-1,-1.752742529E-1,9.867103577E0
6.881711200E0,1.872383654E-1,-1.848455518E-1,9.879067421E0
6.891368440E0,1.872383654E-1,-1.633101404E-1,9.862318039E0
6.901025680E0,2.135594189E-1,-1.513460279E-1,9.879067421E0
6.910682919E0,1.872383654E-1,-1.585244983E-1,9.874281883E0
6.920340159E0,1.944168359E-1,-1.633101404E-1,9.864710808E0
6.929997398E0,2.135594189E-1,-1.728814393E-1,9.864710808E0
6.939654638E0,1.680957973E-1,-1.728814393E-1,9.886245728E0
6.949311877E0,2.087737769E-1,-1.680957973E-1,9.888638496E0
6.958969117E0,1.944168359E-1,-1.585244983E-1,9.881460190E0
6.968626357E0,2.015953064E-1,-1.704886109E-1,9.886245728E0
6.978283596E0,1.992024779E-1,-1.680957973E-1,9.862318039E0
6.987940836E0,2.039881349E-1,-1.776670814E-1,9.879067421E0
6.997598075E0,1.944168359E-1,-1.680957973E-1,9.869496346E0
7.007255315E0,1.920240223E-1,-1.489532143E-1,9.879067421E0
7.016912555E0,1.920240223E-1,-1.657029688E-1,9.879067421E0
7.026569794E0,1.752742529E-1,-1.680957973E-1,9.876674652E0
7.036227034E0,2.087737769E-1,-1.633101404E-1,9.874281883E0
7.045884273E0,1.992024779E-1,-1.537388563E-1,9.893424034E0
7.055541513E0,1.896311939E-1,-1.752742529E-1,9.874281883E0
7.065198805E0,1.896311939E-1,-1.896311939E-1,9.871889114E0
7.074856044E0,2.039881349E-1,-1.489532143E-1,9.881460190E0
7.084513284E0,1.992024779E-1,-1.489532143E-1,9.886245728E0
7.094170523E0,1.968096644E-1,-1.848455518E-1,9.886245728E0
7.103827763E0,1.776670814E-1,-1.561316848E-1,9.883852959E0
7.113485002E0,2.015953064E-1,-1.728814393E-1,9.891031265E0
7.123142242E0,2.015953064E-1,-1.680957973E-1,9.869496346E0
7.132799482E0,2.087737769E-1,-1.752742529E-1,9.883852959E0
7.142456721E0,1.944168359E-1,-1.585244983E-1,9.879067421E0
7.152113961E0,2.111666054E-1,-1.274178028E-1,9.879067421E0
7.161771200E0,1.848455518E-1,-1.680957973E-1,9.876674652E0
7.171428440E0,2.015953064E-1,-1.752742529E-1,9.869496346E0
7.181085680E0,1.824527234E-1,-1.704886109E-1,9.876674652E0
7.190742919E0,1.920240223E-1,-1.657029688E-1,9.874281883E0
7.200400159E0,1.920240223E-1,-1.680957973E-1,9.879067421E0
7.210057398E0,1.872383654E-1,-1.776670814E-1,9.883852959E0
7.219714638E0,1.728814393E-1,-1.776670814E-1,9.876674652E0
7.229371877E0,2.183450609E-1,-1.537388563E-1,9.891031265E0
7.239029117E0,1.896311939E-1,-1.704886109E-1,9.886245728E0
7.248686357E0,1.872383654E-1,-1.633101404E-1,9.883852959E0
7.258343596E0,2.015953064E-1,-1.704886109E-1,9.874281883E0
7.268000888E0,1.896311939E-1,-1.992024779E-1,9.886245728E0
7.277658127E0,2.015953064E-1,-1.800599098E-1,9.883852959E0
7.287315367E0,2.063809484E-1,-1.704886109E-1,9.869496346E0
7.296972607E0,2.111666054E-1,-1.704886109E-1,9.879067421E0
7.306629846E0,1.968096644E-1,-1.585244983E-1,9.876674652E0
7.316287086E0,1.848455518E-1,-1.657029688E-1,9.886245728E0
7.325944325E0,1.968096644E-1,-1.680957973E-1,9.871889114E0
7.335601565E0,1.704886109E-1,-1.680957973E-1,9.867103577E0
7.345258805E0,2.111666054E-1,-1.728814393E-1,9.871889114E0
7.354916044E0,2.135594189E-1,-1.609173268E-1,9.871889114E0
7.364573284E0,2.063809484E-1,-1.728814393E-1,9.874281883E0
7.374230523E0,2.063809484E-1,-1.848455518E-1,9.881460190E0
7.383887763E0,2.111666054E-1,-1.776670814E-1,9.898209572E0
