"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.295009290E0,-1.668993831E-1,1.190429255E-1,9.871889114E0,9.874017486E0
3.297423613E0,-1.549352705E-1,6.161518395E-2,9.867103577E0,9.868512267E0
3.299837936E0,-1.812563092E-1,1.166501045E-1,9.905388832E0,9.907733798E0
3.302252311E0,-1.788634956E-1,1.166501045E-1,9.924530983E0,9.926828025E0
3.304666634E0,-2.099701911E-1,7.836493850E-2,9.886245728E0,9.888785726E0
3.307080957E0,-1.549352705E-1,9.272187948E-2,9.886245728E0,9.887894461E0
3.309495332E0,-1.573280841E-1,5.443671346E-2,9.883852959E0,9.885254918E0
3.311909655E0,-1.668993831E-1,6.400800496E-2,9.869496346E0,9.871114959E0
3.314323978E0,-1.764706671E-1,8.973085321E-3,9.891031265E0,9.892609459E0
3.316738353E0,-1.692921966E-1,5.682953820E-2,9.881460190E0,9.883073658E0
3.319152676E0,-1.908276081E-1,9.750752151E-2,9.876674652E0,9.878999194E0
3.321566999E0,-1.764706671E-1,7.118647546E-2,9.867103577E0,9.868938261E0
3.323981322E0,-2.051845491E-1,8.075776696E-2,9.886245728E0,9.888704521E0
3.326395697E0,-1.812563092E-1,6.879365444E-2,9.874281883E0,9.876184948E0
3.328810019E0,-1.908276081E-1,1.046859920E-1,9.874281883E0,9.876680467E0
3.331224342E0,-1.884347796E-1,7.118647546E-2,9.898209572E0,9.900258982E0
3.333638717E0,-1.477568001E-1,6.879365444E-2,9.893424034E0,9.894766483E0
3.336053040E0,-1.908276081E-1,1.142572835E-1,9.886245728E0,9.888747367E0
3.338467363E0,-1.716850251E-1,9.511470050E-2,9.881460190E0,9.883409231E0
3.340881738E0,-2.243271172E-1,6.400800496E-2,9.891031265E0,9.893781844E0
3.343296061E0,-1.908276081E-1,9.272187948E-2,9.871889114E0,9.874168684E0
3.345710384E0,-2.075773627E-1,4.486542568E-2,9.859925270E0,9.862212105E0
3.348124707E0,-1.956132501E-1,6.400800496E-2,9.871889114E0,9.874034447E0
3.350539082E0,-2.027917206E-1,6.400800496E-2,9.869496346E0,9.871787053E0
3.352953405E0,-1.956132501E-1,1.046859920E-1,9.859925270E0,9.862421104E0
3.355367728E0,-1.501496136E-1,5.443671346E-2,9.864710808E0,9.866003628E0
3.357782103E0,-1.692921966E-1,1.286142170E-1,9.874281883E0,9.876570466E0
3.360196426E0,-1.429711580E-1,1.118644550E-1,9.900602341E0,9.902266464E0
3.362610749E0,-1.381855011E-1,2.333002165E-2,9.883852959E0,9.884846424E0
3.365025124E0,-1.956132501E-1,8.793623000E-2,9.891031265E0,9.893356196E0
3.367439447E0,-1.836491376E-1,7.118647546E-2,9.883852959E0,9.885815284E0
3.369853769E0,-1.716850251E-1,5.443671346E-2,9.891031265E0,9.892670953E0
3.372268144E0,-1.597209126E-1,8.315058798E-2,9.874281883E0,9.875923628E0
3.374682467E0,-1.573280841E-1,5.204389244E-2,9.910174370E0,9.911559753E0
3.377096790E0,-1.908276081E-1,6.640082598E-2,9.902996063E0,9.905057056E0
3.379511113E0,-1.764706671E-1,3.290131316E-2,9.874281883E0,9.875913482E0
3.381925488E0,-1.908276081E-1,7.597211748E-2,9.891031265E0,9.893163621E0
3.384339811E0,-1.812563092E-1,6.879365444E-2,9.867103577E0,9.869008026E0
3.386754134E0,-1.668993831E-1,3.768695518E-2,9.862318039E0,9.863802148E0
3.389168509E0,-1.884347796E-1,7.597211748E-2,9.898209572E0,9.900294549E0
3.391582832E0,-1.668993831E-1,5.204389244E-2,9.881460190E0,9.883006600E0
3.393997155E0,-1.980060786E-1,7.357929647E-2,9.867103577E0,9.869364382E0
3.396411530E0,-1.573280841E-1,6.161518395E-2,9.879067421E0,9.880512217E0
3.398825853E0,-1.621137410E-1,7.836493850E-2,9.862318039E0,9.863961630E0
3.401240176E0,-1.836491376E-1,1.166501045E-1,9.883852959E0,9.886247193E0
3.403654499E0,-2.051845491E-1,8.075776696E-2,9.900602341E0,9.903057569E0
3.406068874E0,-1.860419661E-1,8.315058798E-2,9.900602341E0,9.902699245E0
3.408483197E0,-1.668993831E-1,7.836493850E-2,9.898209572E0,9.899926727E0
3.410897519E0,-1.621137410E-1,6.400800496E-2,9.883852959E0,9.885389583E0
3.413311894E0,-1.764706671E-1,6.161518395E-2,9.864710808E0,9.866481523E0
3.415726217E0,-1.597209126E-1,3.050848842E-2,9.864710808E0,9.866050925E0
3.418140540E0,-1.764706671E-1,9.750752151E-2,9.881460190E0,9.883516838E0
3.420554915E0,-1.716850251E-1,8.554340899E-2,9.871889114E0,9.873752484E0
3.422969238E0,-1.956132501E-1,8.315058798E-2,9.886245728E0,9.888530384E0
3.425383561E0,-1.740778536E-1,7.118647546E-2,9.891031265E0,9.892819118E0
3.427797936E0,-1.716850251E-1,6.400800496E-2,9.879067421E0,9.880766462E0
3.430212259E0,-2.219343036E-1,7.118647546E-2,9.874281883E0,9.877032199E0
3.432626582E0,-1.812563092E-1,1.022931710E-1,9.888638496E0,9.890828532E0
3.435040905E0,-1.597209126E-1,7.597211748E-2,9.876674652E0,9.878258182E0
3.437455280E0,-1.645065546E-1,9.750752151E-2,9.883852959E0,9.885702779E0
3.439869603E0,-1.501496136E-1,9.032905847E-2,9.876674652E0,9.878228912E0
3.442283926E0,-1.764706671E-1,8.554340899E-2,9.867103577E0,9.869052263E0
3.444698301E0,-2.051845491E-1,7.597211748E-2,9.881460190E0,9.883882230E0
3.447112624E0,-1.932204217E-1,3.290131316E-2,9.869496346E0,9.871442384E0
3.449526947E0,-1.836491376E-1,5.443671346E-2,9.881460190E0,9.883316541E0
3.451941322E0,-1.597209126E-1,9.750752151E-2,9.914959908E0,9.916725692E0
3.454355644E0,-2.075773627E-1,9.511470050E-2,9.881460190E0,9.884097867E0
3.456769967E0,-1.956132501E-1,1.381855011E-1,9.895816803E0,9.898714562E0
3.459184342E0,-1.764706671E-1,9.032905847E-2,9.891031265E0,9.893017776E0
3.461598665E0,-1.597209126E-1,2.811566554E-2,9.874281883E0,9.875613600E0
3.464012988E0,-1.645065546E-1,1.615155302E-2,9.867103577E0,9.868488044E0
3.466427311E0,-1.716850251E-1,5.682953820E-2,9.874281883E0,9.875937832E0
3.468841686E0,-1.453639716E-1,5.443671346E-2,9.891031265E0,9.892249164E0
3.471256009E0,-1.501496136E-1,8.075776696E-2,9.886245728E0,9.887715677E0
3.473670332E0,-2.341975123E-1,9.032905847E-2,9.886245728E0,9.889431854E0
3.476084707E0,-2.171486616E-1,5.443671346E-2,9.876674652E0,9.879211460E0
3.478499030E0,-2.365903407E-1,7.597211748E-2,9.879067421E0,9.882192057E0
3.480913353E0,-1.812563092E-1,4.725824669E-2,9.881460190E0,9.883235436E0
3.483327728E0,-1.621137410E-1,2.811566554E-2,9.883852959E0,9.885222338E0
3.485742051E0,-1.692921966E-1,5.922235921E-2,9.871889114E0,9.873518209E0
3.488156374E0,-1.477568001E-1,8.075776696E-2,9.876674652E0,9.878109944E0
3.490570697E0,-1.573280841E-1,7.836493850E-2,9.879067421E0,9.880630865E0
3.492985072E0,-1.860419661E-1,8.075776696E-2,9.898209572E0,9.900287176E0
3.495399394E0,-1.597209126E-1,8.793623000E-2,9.914959908E0,9.916636200E0
3.497813717E0,-1.812563092E-1,7.357929647E-2,9.871889114E0,9.873827143E0
3.500228092E0,-1.740778536E-1,5.443671346E-2,9.859925270E0,9.861612078E0
3.502642415E0,-1.429711580E-1,1.094716340E-1,9.881460190E0,9.883100742E0
3.505056738E0,-1.621137410E-1,9.032905847E-2,9.874281883E0,9.876025664E0
3.507471113E0,-1.525424421E-1,5.443671346E-2,9.871889114E0,9.873217674E0
3.509885436E0,-1.525424421E-1,4.187439568E-3,9.869496346E0,9.870676008E0
3.512299759E0,-1.812563092E-1,5.443671346E-2,9.881460190E0,9.883272367E0
3.514714134E0,-1.956132501E-1,7.357929647E-2,9.891031265E0,9.893239002E0
3.517128457E0,-1.286142170E-1,6.161518395E-2,9.881460190E0,9.882489238E0
3.519542780E0,-1.573280841E-1,2.333002165E-2,9.881460190E0,9.882740101E0
3.521957103E0,-1.740778536E-1,4.486542568E-2,9.895816803E0,9.897449480E0
3.524371478E0,-1.860419661E-1,7.836493850E-2,9.855138779E0,9.857206147E0
3.526785801E0,-1.668993831E-1,4.007977992E-2,9.879067421E0,9.880558431E0
3.529200124E0,-1.884347796E-1,1.854437590E-2,9.886245728E0,9.888058765E0
3.531614499E0,-1.716850251E-1,7.597211748E-2,9.869496346E0,9.871281863E0
3.534028822E0,-1.836491376E-1,8.793623000E-2,9.879067421E0,9.881165564E0
3.536443144E0,-1.836491376E-1,6.400800496E-2,9.883852959E0,9.885766199E0
3.538857519E0,-1.980060786E-1,8.315058798E-2,9.893424034E0,9.895754622E0
3.541271842E0,-1.956132501E-1,1.118644550E-1,9.881460190E0,9.884029223E0
3.543686165E0,-1.884347796E-1,5.922235921E-2,9.905388832E0,9.907358017E0
3.546100540E0,-1.621137410E-1,4.725824669E-2,9.881460190E0,9.882902898E0
3.548514863E0,-1.956132501E-1,8.554340899E-2,9.902996063E0,9.905297232E0
3.550929186E0,-1.453639716E-1,9.272187948E-2,9.867103577E0,9.868609883E0
3.553343509E0,-1.836491376E-1,9.990034252E-2,9.895816803E0,9.898024918E0
3.555757884E0,-1.908276081E-1,8.315058798E-2,9.898209572E0,9.900398069E0
3.558172207E0,-1.788634956E-1,5.922235921E-2,9.891031265E0,9.892825629E0
3.560586530E0,-1.788634956E-1,6.640082598E-2,9.902996063E0,9.904833782E0
3.563000905E0,-1.836491376E-1,8.315058798E-2,9.869496346E0,9.871555052E0
3.565415228E0,-1.405783296E-1,9.750752151E-2,9.874281883E0,9.875763904E0
3.567829551E0,-1.525424421E-1,6.161518395E-2,9.879067421E0,9.880437173E0
3.570243926E0,-1.716850251E-1,5.682953820E-2,9.871889114E0,9.873545464E0
3.572658249E0,-2.051845491E-1,9.511470050E-2,9.888638496E0,9.891224334E0
3.575072572E0,-1.836491376E-1,4.486542568E-2,9.895816803E0,9.897622447E0
3.577486894E0,-1.932204217E-1,5.922235921E-2,9.881460190E0,9.883526542E0
3.579901269E0,-1.860419661E-1,6.879365444E-2,9.871889114E0,9.873881651E0
3.582315592E0,-1.764706671E-1,6.640082598E-2,9.879067421E0,9.880866565E0
3.584729915E0,-2.147558331E-1,2.333002165E-2,9.879067421E0,9.881428918E0
3.587144290E0,-1.836491376E-1,5.922235921E-2,9.867103577E0,9.868990186E0
3.589558613E0,-2.123630047E-1,8.315058798E-2,9.886245728E0,9.888875904E0
3.591972936E0,-2.075773627E-1,8.315058798E-2,9.871889114E0,9.874421354E0
3.594387311E0,-1.668993831E-1,9.272187948E-2,9.881460190E0,9.883304520E0
3.596801634E0,-1.812563092E-1,1.429711580E-1,9.871889114E0,9.874588057E0
3.599215957E0,-2.123630047E-1,8.075776696E-2,9.862318039E0,9.864934717E0
3.601630332E0,-1.932204217E-1,3.050848842E-2,9.857531548E0,9.859472253E0
3.604044655E0,-2.341975123E-1,7.836493850E-2,9.869496346E0,9.872585662E0
3.606458978E0,-1.668993831E-1,7.597211748E-2,9.859925270E0,9.861630367E0
3.608873353E0,-1.980060786E-1,3.529413417E-2,9.864710808E0,9.866760938E0
3.611287676E0,-1.453639716E-1,7.118647546E-2,9.874281883E0,9.875608382E0
3.613701999E0,-1.357926875E-1,5.922235921E-2,9.876674652E0,9.877785639E0
3.616116322E0,-1.788634956E-1,5.922235921E-2,9.886245728E0,9.888040960E0
3.618530697E0,-1.860419661E-1,5.682953820E-2,9.876674652E0,9.878590152E0
3.620945019E0,-1.692921966E-1,6.161518395E-2,9.869496346E0,9.871140481E0
3.623359342E0,-1.214357466E-1,5.443671346E-2,9.893424034E0,9.894319032E0
3.625773717E0,-1.932204217E-1,4.725824669E-2,9.900602341E0,9.902600375E0
3.628188040E0,-1.525424421E-1,4.007977992E-2,9.881460190E0,9.882718810E0
3.630602363E0,-1.956132501E-1,3.290131316E-2,9.881460190E0,9.883450942E0
3.633016738E0,-1.884347796E-1,6.640082598E-2,9.886245728E0,9.888264323E0
3.635431061E0,-1.932204217E-1,5.682953820E-2,9.874281883E0,9.876335679E0
3.637845384E0,-1.836491376E-1,9.272187948E-2,9.876674652E0,9.878817062E0
3.640259707E0,-1.836491376E-1,6.879365444E-2,9.867103577E0,9.869052263E0
3.642674082E0,-2.051845491E-1,4.725824669E-2,9.874281883E0,9.876526553E0
3.645088405E0,-1.621137410E-1,5.682953820E-2,9.895816803E0,9.897307748E0
3.647502728E0,-1.836491376E-1,9.750752151E-2,9.893424034E0,9.895608816E0
3.649917103E0,-2.027917206E-1,9.272187948E-2,9.888638496E0,9.891152266E0
3.652331426E0,-1.932204217E-1,8.554340899E-2,9.867103577E0,9.869365978E0
3.654745749E0,-2.051845491E-1,5.204389244E-2,9.891031265E0,9.893296152E0
3.657160124E0,-1.884347796E-1,4.965107143E-2,9.869496346E0,9.871419908E0
3.659574447E0,-1.764706671E-1,1.022931710E-1,9.895816803E0,9.897918770E0
3.661988769E0,-1.956132501E-1,9.511470050E-2,9.895816803E0,9.898206987E0
3.664403144E0,-1.908276081E-1,9.511470050E-2,9.905388832E0,9.907683377E0
3.666817467E0,-1.429711580E-1,9.272187948E-2,9.898209572E0,9.899676299E0
3.669231790E0,-1.932204217E-1,4.725824669E-2,9.895816803E0,9.897815803E0
3.671646113E0,-1.764706671E-1,7.357929647E-2,9.879067421E0,9.880917413E0
3.674060488E0,-1.716850251E-1,9.272187948E-2,9.871889114E0,9.873817285E0
3.676474811E0,-1.884347796E-1,6.879365444E-2,9.869496346E0,9.871534751E0
3.678889134E0,-1.740778536E-1,8.793623000E-2,9.867103577E0,9.869030797E0
3.681303509E0,-1.597209126E-1,5.204389244E-2,9.883852959E0,9.885280403E0
3.683717832E0,-1.453639716E-1,6.879365444E-2,9.883852959E0,9.885161231E0
3.686132155E0,-1.908276081E-1,4.486542568E-2,9.898209572E0,9.900150545E0
3.688546530E0,-1.764706671E-1,6.161518395E-2,9.879067421E0,9.880835564E0
3.690960853E0,-1.740778536E-1,1.166501045E-1,9.874281883E0,9.876505103E0
3.693375176E0,-1.788634956E-1,6.640082598E-2,9.900602341E0,9.902440504E0
3.695789499E0,-1.860419661E-1,8.315058798E-2,9.914959908E0,9.917053776E0
3.698203874E0,-1.764706671E-1,4.007977992E-2,9.881460190E0,9.883117108E0
3.700618197E0,-1.453639716E-1,6.161518395E-2,9.891031265E0,9.892291272E0
3.703032519E0,-2.051845491E-1,5.922235921E-2,9.893424034E0,9.895728730E0
3.705446894E0,-1.692921966E-1,6.879365444E-2,9.888638496E0,9.890326776E0
3.707861217E0,-2.075773627E-1,1.094716340E-1,9.891031265E0,9.893814830E0
3.710275540E0,-1.525424421E-1,7.836493850E-2,9.874281883E0,9.875771006E0
3.712689915E0,-2.365903407E-1,6.400800496E-2,9.859925270E0,9.862971071E0
3.715104238E0,-1.932204217E-1,5.204389244E-2,9.869496346E0,9.871524746E0
3.717518561E0,-1.812563092E-1,5.922235921E-2,9.864710808E0,9.866553626E0
3.719932936E0,-2.075773627E-1,9.511470050E-2,9.883852959E0,9.886489998E0
3.722347259E0,-2.219343036E-1,4.007977992E-2,9.895816803E0,9.898386304E0
3.724761582E0,-1.668993831E-1,6.879365444E-2,9.893424034E0,9.895070848E0
3.727175905E0,-1.908276081E-1,6.640082598E-2,9.879067421E0,9.881133404E0
3.729590280E0,-1.740778536E-1,5.204389244E-2,9.869496346E0,9.871168613E0
3.732004603E0,-1.908276081E-1,5.922235921E-2,9.869496346E0,9.871518656E0
3.734418926E0,-2.003988922E-1,8.315058798E-2,9.869496346E0,9.871880867E0
3.736833301E0,-1.812563092E-1,6.161518395E-2,9.867103577E0,9.868960597E0
3.739247624E0,-1.860419661E-1,5.682953820E-2,9.876674652E0,9.878590152E0
3.741661947E0,-1.764706671E-1,7.597211748E-2,9.898209572E0,9.900074060E0
3.744076322E0,-1.621137410E-1,5.682953820E-2,9.895816803E0,9.897307748E0
3.746490644E0,-2.195414752E-1,1.118644550E-1,9.871889114E0,9.874963635E0
3.748904967E0,-2.027917206E-1,7.118647546E-2,9.859925270E0,9.862267403E0
3.751319342E0,-1.716850251E-1,9.990034252E-2,9.874281883E0,9.876279590E0
3.753733665E0,-2.027917206E-1,8.315058798E-2,9.869496346E0,9.871929731E0
3.756147988E0,-1.812563092E-1,8.315058798E-2,9.883852959E0,9.885864513E0
3.758562311E0,-1.908276081E-1,7.357929647E-2,9.876674652E0,9.878791995E0
3.760976686E0,-2.051845491E-1,1.046859920E-1,9.898209572E0,9.900889484E0
3.763391009E0,-2.123630047E-1,5.682953820E-2,9.883852959E0,9.886297434E0
3.765805332E0,-1.668993831E-1,8.315058798E-2,9.862318039E0,9.864080622E0
3.768219707E0,-1.501496136E-1,7.836493850E-2,9.864710808E0,9.866164670E0
3.770634030E0,-1.740778536E-1,9.511470050E-2,9.891031265E0,9.893020236E0
3.773048353E0,-1.812563092E-1,1.070788130E-1,9.898209572E0,9.900448093E0
3.775462728E0,-1.549352705E-1,1.166501045E-1,9.891031265E0,9.892932410E0
3.777877051E0,-1.597209126E-1,8.315058798E-2,9.862318039E0,9.863961775E0
3.780291374E0,-1.142572835E-1,6.879365444E-2,9.859925270E0,9.860827228E0
3.782705749E0,-2.003988922E-1,1.022931710E-1,9.862318039E0,9.864884222E0
3.785120072E0,-1.884347796E-1,5.204389244E-2,9.874281883E0,9.876216834E0
3.787534394E0,-1.908276081E-1,7.118647546E-2,9.881460190E0,9.883558983E0
3.789948717E0,-1.692921966E-1,9.990034252E-2,9.855138779E0,9.857098979E0
3.792363092E0,-1.980060786E-1,7.597211748E-2,9.864710808E0,9.866990295E0
3.794777415E0,-1.549352705E-1,5.922235921E-2,9.871889114E0,9.873282479E0
3.797191738E0,-1.764706671E-1,4.007977992E-2,9.900602341E0,9.902256056E0
3.799606113E0,-1.932204217E-1,6.161518395E-2,9.874281883E0,9.876364375E0
3.802020436E0,-2.051845491E-1,6.640082598E-2,9.900602341E0,9.902950897E0
3.804434759E0,-1.645065546E-1,6.879365444E-2,9.891031265E0,9.892638398E0
3.806849134E0,-2.243271172E-1,1.022931710E-1,9.871889114E0,9.874967404E0
3.809263457E0,-1.812563092E-1,7.836493850E-2,9.862318039E0,9.864294806E0
3.811677780E0,-1.788634956E-1,7.118647546E-2,9.857531548E0,9.859411132E0
3.814092103E0,-1.477568001E-1,7.836493850E-2,9.862318039E0,9.863736120E0
3.816506478E0,-1.740778536E-1,1.094716340E-1,9.888638496E0,9.890776433E0
3.818920801E0,-1.668993831E-1,4.965107143E-2,9.869496346E0,9.871032304E0
3.821335124E0,-1.621137410E-1,4.247260094E-2,9.917352676E0,9.918768517E0
3.823749499E0,-1.884347796E-1,4.486542568E-2,9.910174370E0,9.912067222E0
3.826163822E0,-1.645065546E-1,5.204389244E-2,9.891031265E0,9.892536099E0
3.828578144E0,-2.027917206E-1,4.486542568E-2,9.893424034E0,9.895603898E0
3.830992519E0,-2.027917206E-1,6.879365444E-2,9.888638496E0,9.890956898E0
3.833406842E0,-1.573280841E-1,1.854437590E-2,9.867103577E0,9.868375196E0
3.835821165E0,-1.908276081E-1,5.682953820E-2,9.867103577E0,9.869112309E0
3.838235540E0,-1.597209126E-1,1.022931710E-1,9.888638496E0,9.890457319E0
3.840649863E0,-1.525424421E-1,6.879365444E-2,9.859925270E0,9.861345146E0
3.843064186E0,-2.003988922E-1,7.357929647E-2,9.898209572E0,9.900511419E0
3.845478561E0,-1.836491376E-1,7.118647546E-2,9.895816803E0,9.897776756E0
3.847892884E0,-1.764706671E-1,9.511470050E-2,9.867103577E0,9.869139866E0
3.850307207E0,-1.549352705E-1,9.511470050E-2,9.871889114E0,9.873563006E0
3.852721530E0,-1.692921966E-1,1.046859920E-1,9.907781601E0,9.909780788E0
3.855135905E0,-1.573280841E-1,7.597211748E-2,9.907781601E0,9.909321881E0
3.857550228E0,-1.836491376E-1,9.032905847E-2,9.888638496E0,9.890756172E0
3.859964551E0,-1.645065546E-1,9.750752151E-2,9.893424034E0,9.895272065E0
3.862378926E0,-2.051845491E-1,8.075776696E-2,9.888638496E0,9.891096695E0
3.864793249E0,-1.932204217E-1,4.965107143E-2,9.881460190E0,9.883473825E0
3.867207572E0,-1.788634956E-1,7.597211748E-2,9.857531548E0,9.859446847E0
3.869621947E0,-1.884347796E-1,1.070788130E-1,9.871889114E0,9.874267984E0
3.872036269E0,-1.621137410E-1,4.007977992E-2,9.888638496E0,9.890048461E0
3.874450592E0,-1.908276081E-1,7.357929647E-2,9.881460190E0,9.883576507E0
3.876864967E0,-1.812563092E-1,5.922235921E-2,9.876674652E0,9.878515239E0
3.879279290E0,-2.365903407E-1,9.272187948E-2,9.898209572E0,9.901470854E0
3.881693613E0,-2.027917206E-1,5.922235921E-2,9.900602341E0,9.902856077E0
3.884107936E0,-1.812563092E-1,6.879365444E-2,9.869496346E0,9.871400333E0
3.886522311E0,-1.692921966E-1,5.443671346E-2,9.902996063E0,9.904592583E0
3.888936634E0,-2.171486616E-1,7.597211748E-2,9.876674652E0,9.879353597E0
3.891350957E0,-1.549352705E-1,8.075776696E-2,9.888638496E0,9.890181903E0
3.893765332E0,-1.668993831E-1,4.725824669E-2,9.895816803E0,9.897336962E0
3.896179655E0,-1.668993831E-1,8.554340899E-2,9.888638496E0,9.890416796E0
3.898593978E0,-1.812563092E-1,1.070788130E-1,9.886245728E0,9.888486957E0
3.901008353E0,-1.668993831E-1,4.725824669E-2,9.893424034E0,9.894944561E0
3.903422676E0,-1.453639716E-1,6.400800496E-2,9.879067421E0,9.880344165E0
3.905836999E0,-1.597209126E-1,7.357929647E-2,9.919745445E0,9.921304067E0
3.908251374E0,-1.884347796E-1,8.315058798E-2,9.859925270E0,9.862076253E0
3.910665697E0,-1.788634956E-1,8.075776696E-2,9.898209572E0,9.900154882E0
3.913080019E0,-1.884347796E-1,9.990034252E-2,9.859925270E0,9.862231699E0
3.915494342E0,-1.836491376E-1,7.597211748E-2,9.886245728E0,9.888243188E0
3.917908717E0,-1.621137410E-1,6.161518395E-2,9.864710808E0,9.866235180E0
3.920323040E0,-1.621137410E-1,4.007977992E-2,9.888638496E0,9.890048461E0
3.922737363E0,-1.549352705E-1,6.161518395E-2,9.891031265E0,9.892436548E0
3.925151738E0,-1.740778536E-1,8.554340899E-2,9.871889114E0,9.873794380E0
3.927566061E0,-1.932204217E-1,8.554340899E-2,9.869496346E0,9.871758198E0
3.929980384E0,-1.668993831E-1,9.511470050E-2,9.883852959E0,9.885719575E0
3.932394759E0,-2.075773627E-1,6.161518395E-2,9.888638496E0,9.891008852E0
3.934809082E0,-1.932204217E-1,4.725824669E-2,9.879067421E0,9.881069810E0
3.937223405E0,-2.027917206E-1,3.768695518E-2,9.879067421E0,9.881220466E0
3.939637780E0,-1.740778536E-1,6.640082598E-2,9.883852959E0,9.885608807E0
3.942052103E0,-1.812563092E-1,5.922235921E-2,9.895816803E0,9.897653830E0
3.944466426E0,-1.381855011E-1,7.118647546E-2,9.898209572E0,9.899430058E0
3.946880749E0,-1.836491376E-1,6.879365444E-2,9.869496346E0,9.871444559E0
3.949295124E0,-1.525424421E-1,1.118644550E-1,9.888638496E0,9.890447622E0
3.951709447E0,-1.405783296E-1,6.161518395E-2,9.881460190E0,9.882652184E0
3.954123769E0,-1.501496136E-1,4.965107143E-2,9.883852959E0,9.885118079E0
3.956538144E0,-2.003988922E-1,5.682953820E-2,9.888638496E0,9.890832150E0
3.958952467E0,-2.171486616E-1,1.286142170E-1,9.895816803E0,9.899034567E0
3.961366790E0,-1.836491376E-1,9.032905847E-2,9.886245728E0,9.888363916E0
3.963781165E0,-1.908276081E-1,5.443671346E-2,9.881460190E0,9.883452535E0
3.966195488E0,-2.075773627E-1,2.811566554E-2,9.881460190E0,9.883680202E0
3.968609811E0,-1.716850251E-1,1.046859920E-1,9.879067421E0,9.881113703E0
3.971024186E0,-2.123630047E-1,7.597211748E-2,9.888638496E0,9.891210296E0
3.973438509E0,-1.668993831E-1,6.879365444E-2,9.891031265E0,9.892678478E0
3.975852832E0,-1.908276081E-1,1.046859920E-1,9.902996063E0,9.905387694E0
3.978267155E0,-1.668993831E-1,1.070788130E-1,9.883852959E0,9.885841926E0
3.980681530E0,-2.123630047E-1,4.725824669E-2,9.874281883E0,9.876678293E0
3.983095853E0,-2.003988922E-1,5.682953820E-2,9.874281883E0,9.876478726E0
3.985510176E0,-1.980060786E-1,9.511470050E-2,9.881460190E0,9.883901492E0
3.987924551E0,-1.788634956E-1,6.640082598E-2,9.874281883E0,9.876124945E0
3.990338874E0,-2.219343036E-1,6.161518395E-2,9.869496346E0,9.872183618E0
3.992753197E0,-1.764706671E-1,6.400800496E-2,9.869496346E0,9.871281428E0
3.995167572E0,-2.051845491E-1,4.007977992E-2,9.888638496E0,9.890848214E0
3.997581894E0,-1.764706671E-1,1.142572835E-1,9.864710808E0,9.866950691E0
3.999996217E0,-1.788634956E-1,7.836493850E-2,9.867103577E0,9.869035728E0
